customer_code,product_code,date,discounts_pct,other_deductions_pct
70003181,A6018110101,2021-06-01,0.1737,0.1850
70003181,A6018110101,2021-07-01,0.2326,0.1639
70003181,A6018110102,2017-09-01,0.2090,0.0975
70003181,A6018110102,2017-10-01,0.1907,0.1168
70003181,A6018110102,2017-11-01,0.2301,0.1174
70003181,A6018110102,2018-01-01,0.2332,0.0971
70003181,A6018110102,2018-02-01,0.1953,0.1276
70003181,A6018110102,2018-03-01,0.2224,0.1184
70003181,A6018110102,2018-05-01,0.2584,0.1096
70003181,A6018110102,2018-06-01,0.2048,0.1021
70003181,A6018110102,2018-07-01,0.2200,0.0824
70003181,A6018110102,2018-09-01,0.1893,0.1894
70003181,A6018110102,2018-10-01,0.1646,0.1487
70003181,A6018110102,2018-11-01,0.1760,0.1491
70003181,A6018110102,2019-01-01,0.1664,0.1659
70003181,A6018110102,2019-02-01,0.1927,0.1880
70003181,A6018110102,2019-03-01,0.1559,0.1868
70003181,A6018110102,2019-05-01,0.1568,0.1483
70003181,A6018110102,2019-06-01,0.1773,0.1394
70003181,A6018110102,2019-07-01,0.1712,0.2008
70003181,A6018110102,2019-09-01,0.1858,0.1521
70003181,A6018110102,2019-10-01,0.2104,0.1532
70003181,A6018110102,2019-11-01,0.2257,0.1544
70003181,A6018110102,2020-01-01,0.1828,0.1383
70003181,A6018110102,2020-02-01,0.2058,0.1083
70003181,A6018110102,2020-03-01,0.1888,0.1558
70003181,A6018110102,2020-05-01,0.2165,0.1136
70003181,A6018110102,2020-06-01,0.1770,0.1535
70003181,A6018110102,2020-07-01,0.1628,0.1240
70003181,A6018110102,2020-09-01,0.1905,0.1676
70003181,A6018110102,2020-10-01,0.2394,0.1454
70003181,A6018110102,2020-11-01,0.2096,0.1774
70003181,A6018110102,2021-01-01,0.2219,0.1546
70003181,A6018110102,2021-02-01,0.2254,0.1540
70003181,A6018110102,2021-03-01,0.2154,0.1489
70003181,A6018110102,2021-05-01,0.2120,0.1862
70003181,A6018110102,2021-06-01,0.2179,0.1318
70003181,A6018110102,2021-07-01,0.2309,0.1618
70003181,A6018110103,2018-09-01,0.1808,0.1348
70003181,A6018110103,2018-10-01,0.2062,0.2003
70003181,A6018110103,2018-11-01,0.1918,0.1877
70003181,A6018110103,2019-01-01,0.1523,0.1924
70003181,A6018110103,2019-02-01,0.1778,0.1628
70003181,A6018110103,2019-03-01,0.1533,0.1717
70003181,A6018110103,2019-05-01,0.2012,0.1699
70003181,A6018110103,2019-06-01,0.1756,0.1997
70003181,A6018110103,2019-07-01,0.1601,0.1898
70003181,A6018110103,2019-09-01,0.1660,0.1181
70003181,A6018110103,2019-10-01,0.1611,0.1633
70003181,A6018110103,2019-11-01,0.1710,0.1137
70003181,A6018110103,2020-01-01,0.1796,0.1309
70003181,A6018110103,2020-02-01,0.2079,0.1451
70003181,A6018110103,2020-03-01,0.2279,0.1534
70003181,A6018110103,2020-05-01,0.2255,0.1362
70003181,A6018110103,2020-06-01,0.2291,0.1492
70003181,A6018110103,2020-07-01,0.2196,0.1079
70003181,A6018110103,2020-09-01,0.2125,0.1641
70003181,A6018110103,2020-10-01,0.2488,0.1872
70003181,A6018110103,2020-11-01,0.2368,0.1808
70003181,A6018110103,2021-01-01,0.2551,0.1315
70003181,A6018110103,2021-02-01,0.2219,0.1479
70003181,A6018110103,2021-03-01,0.1915,0.1880
70003181,A6018110103,2021-05-01,0.2217,0.1310
70003181,A6018110103,2021-06-01,0.2080,0.1372
70003181,A6018110103,2021-07-01,0.2196,0.1242
70003181,A6018110103,2021-09-01,0.2696,0.1671
70003181,A6018110103,2021-10-01,0.2240,0.1711
70003181,A6018110103,2021-11-01,0.3151,0.1486
70003181,A6018110103,2022-01-01,0.2828,0.1307
70003181,A6018110103,2022-02-01,0.3196,0.1660
70003181,A6018110103,2022-03-01,0.2395,0.1520
70003181,A6018110103,2022-05-01,0.3226,0.1458
70003181,A6018110103,2022-06-01,0.2740,0.1383
70003181,A6018110103,2022-07-01,0.3231,0.1143
70003181,A6018110104,2018-09-01,0.2167,0.1678
70003181,A6018110104,2018-10-01,0.1592,0.1564
70003181,A6018110104,2018-11-01,0.1766,0.1724
70003181,A6018110104,2019-01-01,0.1680,0.1311
70003181,A6018110104,2019-02-01,0.1566,0.1396
70003181,A6018110104,2019-03-01,0.2057,0.2005
70003181,A6018110104,2019-05-01,0.1909,0.1646
70003181,A6018110104,2019-06-01,0.1609,0.1464
70003181,A6018110104,2019-07-01,0.1836,0.1611
70003181,A6018110104,2019-09-01,0.2019,0.1269
70003181,A6018110104,2019-10-01,0.1695,0.1604
70003181,A6018110104,2019-11-01,0.1652,0.1604
70003181,A6018110104,2020-01-01,0.2316,0.1574
70003181,A6018110104,2020-02-01,0.2218,0.1384
70003181,A6018110104,2020-03-01,0.1899,0.1518
70003181,A6018110104,2020-05-01,0.1832,0.1303
70003181,A6018110104,2020-06-01,0.1586,0.1510
70003181,A6018110104,2020-07-01,0.1851,0.1064
70003181,A6018110104,2020-09-01,0.1980,0.1657
70003181,A6018110104,2020-10-01,0.2369,0.1779
70003181,A6018110104,2020-11-01,0.1881,0.1663
70003181,A6018110104,2021-01-01,0.1789,0.1393
70003181,A6018110104,2021-02-01,0.2303,0.1747
70003181,A6018110104,2021-03-01,0.2387,0.1574
70003181,A6018110104,2021-05-01,0.2314,0.1737
70003181,A6018110104,2021-06-01,0.1803,0.1890
70003181,A6018110104,2021-07-01,0.2412,0.1414
70003181,A6018110104,2021-09-01,0.2990,0.1209
70003181,A6018110104,2021-10-01,0.2444,0.1452
70003181,A6018110104,2021-11-01,0.2542,0.1505
70003181,A6018110104,2022-01-01,0.3160,0.1719
70003181,A6018110104,2022-02-01,0.2777,0.1436
70003181,A6018110104,2022-03-01,0.2397,0.1133
70003181,A6018110104,2022-05-01,0.3066,0.1755
70003181,A6018110104,2022-06-01,0.3313,0.1143
70003181,A6018110104,2022-07-01,0.2324,0.1619
70003181,A6018110105,2018-09-01,0.1894,0.1845
70003181,A6018110105,2018-10-01,0.1859,0.1791
70003181,A6018110105,2018-11-01,0.2116,0.1503
70003181,A6018110105,2019-01-01,0.1680,0.1881
70003181,A6018110105,2019-02-01,0.1601,0.1449
70003181,A6018110105,2019-03-01,0.2251,0.1400
70003181,A6018110105,2019-05-01,0.1969,0.1554
70003181,A6018110105,2019-06-01,0.1780,0.1752
70003181,A6018110105,2019-07-01,0.2002,0.1545
70003181,A6018110105,2019-09-01,0.1897,0.1173
70003181,A6018110105,2019-10-01,0.2072,0.1089
70003181,A6018110105,2019-11-01,0.2210,0.1520
70003181,A6018110105,2020-01-01,0.1630,0.1474
70003181,A6018110105,2020-02-01,0.2164,0.1082
70003181,A6018110105,2020-03-01,0.2009,0.1147
70003181,A6018110105,2020-05-01,0.1655,0.1468
70003181,A6018110105,2020-06-01,0.1876,0.1502
70003181,A6018110105,2020-07-01,0.1569,0.1457
70003181,A6018110105,2020-09-01,0.2120,0.1709
70003181,A6018110105,2020-10-01,0.2460,0.1362
70003181,A6018110105,2020-11-01,0.2189,0.1597
70003181,A6018110105,2021-01-01,0.2119,0.1439
70003181,A6018110105,2021-02-01,0.2514,0.1633
70003181,A6018110105,2021-03-01,0.2499,0.1767
70003181,A6018110105,2021-05-01,0.2259,0.1241
70003181,A6018110105,2021-06-01,0.2317,0.1261
70003181,A6018110105,2021-07-01,0.2396,0.1243
70003181,A6018110105,2021-09-01,0.2863,0.1746
70003181,A6018110105,2021-10-01,0.2945,0.1422
70003181,A6018110105,2021-11-01,0.2464,0.1512
70003181,A6018110105,2022-01-01,0.2930,0.1242
70003181,A6018110105,2022-02-01,0.2798,0.1408
70003181,A6018110105,2022-03-01,0.3068,0.1224
70003181,A6018110105,2022-05-01,0.2244,0.1198
70003181,A6018110105,2022-06-01,0.2271,0.1513
70003181,A6018110105,2022-07-01,0.2949,0.1656
70003181,A6018110106,2019-09-01,0.2188,0.1198
70003181,A6018110106,2019-10-01,0.2258,0.1122
70003181,A6018110106,2019-11-01,0.1799,0.1320
70003181,A6018110106,2020-01-01,0.2168,0.1426
70003181,A6018110106,2020-02-01,0.1981,0.1413
70003181,A6018110106,2020-03-01,0.1846,0.1492
70003181,A6018110106,2020-05-01,0.1856,0.1215
70003181,A6018110106,2020-06-01,0.1825,0.1651
70003181,A6018110106,2020-07-01,0.1564,0.1504
70003181,A6018110106,2020-09-01,0.2325,0.1903
70003181,A6018110106,2020-10-01,0.1785,0.1458
70003181,A6018110106,2020-11-01,0.2504,0.1820
70003181,A6018110106,2021-01-01,0.1802,0.1649
70003181,A6018110106,2021-02-01,0.1813,0.1903
70003181,A6018110106,2021-03-01,0.2480,0.1818
70003181,A6018110106,2021-05-01,0.2244,0.1911
70003181,A6018110106,2021-06-01,0.2000,0.1837
70003181,A6018110106,2021-07-01,0.2067,0.1783
70003181,A6018110106,2021-09-01,0.2746,0.1568
70003181,A6018110106,2021-10-01,0.2703,0.1546
70003181,A6018110106,2021-11-01,0.2794,0.1714
70003181,A6018110106,2022-01-01,0.3192,0.1457
70003181,A6018110106,2022-02-01,0.3052,0.1332
70003181,A6018110106,2022-03-01,0.2713,0.1660
70003181,A6018110106,2022-05-01,0.2684,0.1525
70003181,A6018110106,2022-06-01,0.3218,0.1178
70003181,A6018110106,2022-07-01,0.3160,0.1246
70003181,A6019110107,2019-09-01,0.1719,0.1544
70003181,A6019110107,2019-10-01,0.1601,0.1184
70003181,A6019110107,2019-11-01,0.2023,0.1182
70003181,A6019110107,2020-01-01,0.2277,0.1359
70003181,A6019110107,2020-02-01,0.2252,0.1650
70003181,A6019110107,2020-03-01,0.1751,0.1574
70003181,A6019110107,2020-05-01,0.2104,0.1388
70003181,A6019110107,2020-06-01,0.2318,0.1423
70003181,A6019110107,2020-07-01,0.2066,0.1117
70003181,A6019110107,2020-09-01,0.1956,0.1323
70003181,A6019110107,2020-10-01,0.2534,0.1502
70003181,A6019110107,2020-11-01,0.1892,0.1384
70003181,A6019110107,2021-01-01,0.1893,0.1246
70003181,A6019110107,2021-02-01,0.2246,0.1542
70003181,A6019110107,2021-03-01,0.1776,0.1882
70003181,A6019110107,2021-05-01,0.2109,0.1314
70003181,A6019110107,2021-06-01,0.2182,0.1651
70003181,A6019110107,2021-07-01,0.1943,0.1663
70003181,A6019110107,2021-09-01,0.2674,0.1740
70003181,A6019110107,2021-10-01,0.2439,0.1280
70003181,A6019110107,2021-11-01,0.2735,0.1359
70003181,A6019110107,2022-01-01,0.3177,0.1745
70003181,A6019110107,2022-02-01,0.3195,0.1230
70003181,A6019110107,2022-03-01,0.2712,0.1401
70003181,A6019110107,2022-05-01,0.2469,0.1236
70003181,A6019110107,2022-06-01,0.2259,0.1138
70003181,A6019110107,2022-07-01,0.3104,0.1209
70003181,A6019110108,2020-09-01,0.1898,0.1457
70003181,A6019110108,2020-10-01,0.1729,0.1254
70003181,A6019110108,2020-11-01,0.1773,0.1858
70003181,A6019110108,2021-01-01,0.2108,0.1909
70003181,A6019110108,2021-02-01,0.1864,0.1351
70003181,A6019110108,2021-03-01,0.1729,0.1384
70003181,A6019110108,2021-05-01,0.2251,0.1887
70003181,A6019110108,2021-06-01,0.2278,0.1823
70003181,A6019110108,2021-07-01,0.1818,0.1531
70003181,A6019110108,2021-09-01,0.2843,0.1751
70003181,A6019110108,2021-10-01,0.3165,0.1325
70003181,A6019110108,2021-11-01,0.2538,0.1598
70003181,A6019110108,2022-01-01,0.2576,0.1698
70003181,A6019110108,2022-02-01,0.2548,0.1726
70003181,A6019110108,2022-03-01,0.3223,0.1184
70003181,A6019110108,2022-05-01,0.2844,0.1529
70003181,A6019110108,2022-06-01,0.2431,0.1405
70003181,A6019110108,2022-07-01,0.3318,0.1344
70003181,A6119110201,2020-09-01,0.2378,0.1829
70003181,A6119110201,2020-10-01,0.2324,0.1276
70003181,A6119110201,2020-11-01,0.2518,0.1601
70003181,A6119110201,2021-01-01,0.2461,0.1352
70003181,A6119110201,2021-02-01,0.1835,0.1518
70003181,A6119110201,2021-03-01,0.2400,0.1930
70003181,A6119110201,2021-05-01,0.2288,0.1497
70003181,A6119110201,2021-06-01,0.2078,0.1792
70003181,A6119110201,2021-07-01,0.2348,0.1507
70003181,A6119110201,2021-09-01,0.2958,0.1289
70003181,A6119110201,2021-10-01,0.3257,0.1289
70003181,A6119110201,2021-11-01,0.2761,0.1350
70003181,A6119110201,2022-01-01,0.2848,0.1134
70003181,A6119110201,2022-02-01,0.3142,0.1514
70003181,A6119110201,2022-03-01,0.3284,0.1696
70003181,A6119110201,2022-05-01,0.2935,0.1410
70003181,A6119110201,2022-06-01,0.3264,0.1286
70003181,A6119110201,2022-07-01,0.3069,0.1305
70003181,A6119110202,2020-09-01,0.2510,0.1891
70003181,A6119110202,2020-10-01,0.2481,0.1662
70003181,A6119110202,2020-11-01,0.2195,0.1824
70003181,A6119110202,2021-01-01,0.2184,0.1652
70003181,A6119110202,2021-02-01,0.2424,0.1510
70003181,A6119110202,2021-03-01,0.1907,0.1286
70003181,A6119110202,2021-05-01,0.1863,0.1303
70003181,A6119110202,2021-06-01,0.2569,0.1458
70003181,A6119110202,2021-07-01,0.2432,0.1623
70003181,A6119110202,2021-09-01,0.3344,0.1425
70003181,A6119110202,2021-10-01,0.3213,0.1715
70003181,A6119110202,2021-11-01,0.2810,0.1152
70003181,A6119110202,2022-01-01,0.2295,0.1577
70003181,A6119110202,2022-02-01,0.2336,0.1268
70003181,A6119110202,2022-03-01,0.3218,0.1311
70003181,A6119110202,2022-05-01,0.3053,0.1114
70003181,A6119110202,2022-06-01,0.2608,0.1740
70003181,A6119110202,2022-07-01,0.2393,0.1186
70003181,A6119110203,2020-09-01,0.1830,0.1249
70003181,A6119110203,2020-10-01,0.2380,0.1700
70003181,A6119110203,2020-11-01,0.1978,0.1790
70003181,A6119110203,2021-01-01,0.1784,0.1572
70003181,A6119110203,2021-02-01,0.2475,0.1888
70003181,A6119110203,2021-03-01,0.2063,0.1662
70003181,A6119110203,2021-05-01,0.1742,0.1342
70003181,A6119110203,2021-06-01,0.2184,0.1338
70003181,A6119110203,2021-07-01,0.2370,0.1263
70003181,A6119110203,2021-09-01,0.2534,0.1280
70003181,A6119110203,2021-10-01,0.2304,0.1366
70003181,A6119110203,2021-11-01,0.2356,0.1260
70003181,A6119110203,2022-01-01,0.2310,0.1363
70003181,A6119110203,2022-02-01,0.3325,0.1384
70003181,A6119110203,2022-03-01,0.2470,0.1534
70003181,A6119110203,2022-05-01,0.3047,0.1327
70003181,A6119110203,2022-06-01,0.3331,0.1349
70003181,A6119110203,2022-07-01,0.2275,0.1505
70003181,A6119110204,2020-09-01,0.1764,0.1600
70003181,A6119110204,2020-10-01,0.1805,0.1238
70003181,A6119110204,2020-11-01,0.2252,0.1449
70003181,A6119110204,2021-01-01,0.1738,0.1707
70003181,A6119110204,2021-02-01,0.1917,0.1392
70003181,A6119110204,2021-03-01,0.2459,0.1855
70003181,A6119110204,2021-05-01,0.1948,0.1513
70003181,A6119110204,2021-06-01,0.1715,0.1930
70003181,A6119110204,2021-07-01,0.2247,0.1743
70003181,A6119110204,2021-09-01,0.3139,0.1729
70003181,A6119110204,2021-10-01,0.2898,0.1153
70003181,A6119110204,2021-11-01,0.3318,0.1360
70003181,A6119110204,2022-01-01,0.2899,0.1553
70003181,A6119110204,2022-02-01,0.2771,0.1410
70003181,A6119110204,2022-03-01,0.2644,0.1698
70003181,A6119110204,2022-05-01,0.3137,0.1447
70003181,A6119110204,2022-06-01,0.2748,0.1356
70003181,A6119110204,2022-07-01,0.3110,0.1190
70003181,A6120110205,2020-09-01,0.1948,0.1477
70003181,A6120110205,2020-10-01,0.2521,0.1551
70003181,A6120110205,2020-11-01,0.2078,0.1350
70003181,A6120110205,2021-01-01,0.2189,0.1900
70003181,A6120110205,2021-02-01,0.1849,0.1729
70003181,A6120110205,2021-03-01,0.2452,0.1386
70003181,A6120110205,2021-05-01,0.1731,0.1454
70003181,A6120110205,2021-06-01,0.2361,0.1372
70003181,A6120110205,2021-07-01,0.1746,0.1761
70003181,A6120110205,2021-09-01,0.3067,0.1372
70003181,A6120110205,2021-10-01,0.3097,0.1375
70003181,A6120110205,2021-11-01,0.2504,0.1444
70003181,A6120110205,2022-01-01,0.2899,0.1364
70003181,A6120110205,2022-02-01,0.2614,0.1417
70003181,A6120110205,2022-03-01,0.2865,0.1214
70003181,A6120110205,2022-05-01,0.2849,0.1522
70003181,A6120110205,2022-06-01,0.3190,0.1441
70003181,A6120110205,2022-07-01,0.2657,0.1589
70003181,A6120110206,2020-09-01,0.2048,0.1414
70003181,A6120110206,2020-10-01,0.2300,0.1515
70003181,A6120110206,2020-11-01,0.1859,0.1372
70003181,A6120110206,2021-01-01,0.2348,0.1615
70003181,A6120110206,2021-02-01,0.2239,0.1906
70003181,A6120110206,2021-03-01,0.2239,0.1401
70003181,A6120110206,2021-05-01,0.2468,0.1521
70003181,A6120110206,2021-06-01,0.2063,0.1436
70003181,A6120110206,2021-07-01,0.2134,0.1514
70003181,A6120110206,2021-09-01,0.2308,0.1574
70003181,A6120110206,2021-10-01,0.2582,0.1405
70003181,A6120110206,2021-11-01,0.2652,0.1646
70003181,A6120110206,2022-01-01,0.2389,0.1146
70003181,A6120110206,2022-02-01,0.2670,0.1552
70003181,A6120110206,2022-03-01,0.2728,0.1467
70003181,A6120110206,2022-05-01,0.2770,0.1462
70003181,A6120110206,2022-06-01,0.2313,0.1640
70003181,A6120110206,2022-07-01,0.2956,0.1648
70003181,A6120110207,2021-09-01,0.3074,0.1617
70003181,A6120110207,2021-10-01,0.2333,0.1723
70003181,A6120110207,2021-11-01,0.3203,0.1494
70003181,A6120110207,2022-01-01,0.2976,0.1274
70003181,A6120110207,2022-02-01,0.3309,0.1526
70003181,A6120110207,2022-03-01,0.2658,0.1465
70003181,A6120110207,2022-05-01,0.2838,0.1159
70003181,A6120110207,2022-06-01,0.2700,0.1631
70003181,A6120110207,2022-07-01,0.3188,0.1179
70003181,A6121110208,2021-09-01,0.2305,0.1375
70003181,A6121110208,2021-10-01,0.3340,0.1125
70003181,A6121110208,2021-11-01,0.2909,0.1376
70003181,A6121110208,2022-01-01,0.2706,0.1125
70003181,A6121110208,2022-02-01,0.3285,0.1548
70003181,A6121110208,2022-03-01,0.2793,0.1751
70003181,A6121110208,2022-05-01,0.2913,0.1399
70003181,A6121110208,2022-06-01,0.2514,0.1636
70003181,A6121110208,2022-07-01,0.2729,0.1251
70003181,A6218160101,2017-09-01,0.2392,0.1273
70003181,A6218160101,2017-10-01,0.2640,0.1156
70003181,A6218160101,2017-11-01,0.2709,0.0836
70003181,A6218160101,2018-01-01,0.2581,0.0857
70003181,A6218160101,2018-02-01,0.1984,0.0990
70003181,A6218160101,2018-03-01,0.2339,0.0966
70003181,A6218160101,2018-05-01,0.2198,0.0977
70003181,A6218160101,2018-06-01,0.2312,0.1044
70003181,A6218160101,2018-07-01,0.1822,0.1274
70003181,A6218160101,2018-09-01,0.2070,0.1455
70003181,A6218160101,2018-10-01,0.2186,0.1774
70003181,A6218160101,2018-11-01,0.1751,0.1746
70003181,A6218160101,2019-01-01,0.2050,0.1965
70003181,A6218160101,2019-02-01,0.2219,0.1983
70003181,A6218160101,2019-03-01,0.1813,0.1471
70003181,A6218160101,2019-05-01,0.1600,0.1788
70003181,A6218160101,2019-06-01,0.1550,0.1461
70003181,A6218160101,2019-07-01,0.1515,0.1498
70003181,A6218160101,2019-09-01,0.1955,0.1362
70003181,A6218160101,2019-10-01,0.1995,0.1654
70003181,A6218160101,2019-11-01,0.1682,0.1660
70003181,A6218160101,2020-01-01,0.1574,0.1357
70003181,A6218160101,2020-02-01,0.2159,0.1294
70003181,A6218160101,2020-03-01,0.1549,0.1636
70003181,A6218160101,2020-05-01,0.2139,0.1655
70003181,A6218160101,2020-06-01,0.2201,0.1342
70003181,A6218160101,2020-07-01,0.1729,0.1178
70003181,A6218160101,2020-09-01,0.1864,0.1654
70003181,A6218160101,2020-10-01,0.2084,0.1433
70003181,A6218160101,2020-11-01,0.2563,0.1671
70003181,A6218160101,2021-01-01,0.1895,0.1461
70003181,A6218160101,2021-02-01,0.1785,0.1400
70003181,A6218160101,2021-03-01,0.2143,0.1780
70003181,A6218160101,2021-05-01,0.2523,0.1360
70003181,A6218160101,2021-06-01,0.2101,0.1321
70003181,A6218160101,2021-07-01,0.2181,0.1353
70003181,A6218160102,2017-09-01,0.2111,0.1233
70003181,A6218160102,2017-10-01,0.2083,0.0901
70003181,A6218160102,2017-11-01,0.2057,0.1286
70003181,A6218160102,2018-01-01,0.2222,0.1084
70003181,A6218160102,2018-02-01,0.1951,0.1239
70003181,A6218160102,2018-03-01,0.2221,0.1158
70003181,A6218160102,2018-05-01,0.2423,0.1038
70003181,A6218160102,2018-06-01,0.1897,0.0913
70003181,A6218160102,2018-07-01,0.2572,0.1004
70003181,A6218160102,2018-09-01,0.2026,0.1479
70003181,A6218160102,2018-10-01,0.2057,0.1636
70003181,A6218160102,2018-11-01,0.1548,0.1561
70003181,A6218160102,2019-01-01,0.1672,0.1586
70003181,A6218160102,2019-02-01,0.1767,0.1964
70003181,A6218160102,2019-03-01,0.1747,0.1465
70003181,A6218160102,2019-05-01,0.1821,0.1764
70003181,A6218160102,2019-06-01,0.2237,0.1902
70003181,A6218160102,2019-07-01,0.2186,0.1879
70003181,A6218160102,2019-09-01,0.2231,0.1387
70003181,A6218160102,2019-10-01,0.1898,0.1552
70003181,A6218160102,2019-11-01,0.2099,0.1587
70003181,A6218160102,2020-01-01,0.1918,0.1660
70003181,A6218160102,2020-02-01,0.2157,0.1313
70003181,A6218160102,2020-03-01,0.1786,0.1615
70003181,A6218160102,2020-05-01,0.2039,0.1527
70003181,A6218160102,2020-06-01,0.2104,0.1598
70003181,A6218160102,2020-07-01,0.1962,0.1375
70003181,A6218160102,2020-09-01,0.1922,0.1684
70003181,A6218160102,2020-10-01,0.2162,0.1876
70003181,A6218160102,2020-11-01,0.2032,0.1801
70003181,A6218160102,2021-01-01,0.1884,0.1945
70003181,A6218160102,2021-02-01,0.2005,0.1657
70003181,A6218160102,2021-03-01,0.1885,0.1439
70003181,A6218160102,2021-05-01,0.1818,0.1316
70003181,A6218160102,2021-06-01,0.2467,0.1721
70003181,A6218160102,2021-07-01,0.2502,0.1269
70003181,A6219160103,2018-09-01,0.2112,0.2015
70003181,A6219160103,2018-10-01,0.1583,0.1566
70003181,A6219160103,2018-11-01,0.2175,0.1692
70003181,A6219160103,2019-01-01,0.1746,0.1718
70003181,A6219160103,2019-02-01,0.1836,0.1658
70003181,A6219160103,2019-03-01,0.1882,0.1394
70003181,A6219160103,2019-05-01,0.2146,0.1336
70003181,A6219160103,2019-06-01,0.1627,0.1983
70003181,A6219160103,2019-07-01,0.2106,0.1392
70003181,A6219160103,2019-09-01,0.2209,0.1561
70003181,A6219160103,2019-10-01,0.2130,0.1070
70003181,A6219160103,2019-11-01,0.1817,0.1299
70003181,A6219160103,2020-01-01,0.2010,0.1533
70003181,A6219160103,2020-02-01,0.2245,0.1206
70003181,A6219160103,2020-03-01,0.1805,0.1631
70003181,A6219160103,2020-05-01,0.1983,0.1192
70003181,A6219160103,2020-06-01,0.2192,0.1300
70003181,A6219160103,2020-07-01,0.1968,0.1223
70003181,A6219160103,2020-09-01,0.2533,0.1872
70003181,A6219160103,2020-10-01,0.2006,0.1295
70003181,A6219160103,2020-11-01,0.2100,0.1260
70003181,A6219160103,2021-01-01,0.2060,0.1670
70003181,A6219160103,2021-02-01,0.2276,0.1562
70003181,A6219160103,2021-03-01,0.1800,0.1373
70003181,A6219160103,2021-05-01,0.1894,0.1442
70003181,A6219160103,2021-06-01,0.2053,0.1860
70003181,A6219160103,2021-07-01,0.1999,0.1780
70003181,A6219160103,2021-09-01,0.2977,0.1714
70003181,A6219160103,2021-10-01,0.2246,0.1302
70003181,A6219160103,2021-11-01,0.3210,0.1210
70003181,A6219160103,2022-01-01,0.2451,0.1409
70003181,A6219160103,2022-02-01,0.2752,0.1596
70003181,A6219160103,2022-03-01,0.3145,0.1735
70003181,A6219160103,2022-05-01,0.2304,0.1340
70003181,A6219160103,2022-06-01,0.2294,0.1653
70003181,A6219160103,2022-07-01,0.3009,0.1616
70003181,A6319160201,2018-09-01,0.1833,0.1658
70003181,A6319160201,2018-10-01,0.1994,0.1472
70003181,A6319160201,2018-11-01,0.2222,0.1868
70003181,A6319160201,2019-01-01,0.2097,0.1320
70003181,A6319160201,2019-02-01,0.1681,0.1641
70003181,A6319160201,2019-03-01,0.1879,0.1480
70003181,A6319160201,2019-05-01,0.2140,0.1454
70003181,A6319160201,2019-06-01,0.2229,0.1927
70003181,A6319160201,2019-07-01,0.2212,0.1599
70003181,A6319160201,2019-09-01,0.1925,0.1637
70003181,A6319160201,2019-10-01,0.2222,0.1133
70003181,A6319160201,2019-11-01,0.1665,0.1428
70003181,A6319160201,2020-01-01,0.2098,0.1588
70003181,A6319160201,2020-02-01,0.1993,0.1488
70003181,A6319160201,2020-03-01,0.2170,0.1526
70003181,A6319160201,2020-05-01,0.1831,0.1557
70003181,A6319160201,2020-06-01,0.1593,0.1407
70003181,A6319160201,2020-07-01,0.2288,0.1608
70003181,A6319160201,2020-09-01,0.2390,0.1446
70003181,A6319160201,2020-10-01,0.2345,0.1397
70003181,A6319160201,2020-11-01,0.2383,0.1680
70003181,A6319160201,2021-01-01,0.2529,0.1492
70003181,A6319160201,2021-02-01,0.2515,0.1455
70003181,A6319160201,2021-03-01,0.2235,0.1759
70003181,A6319160201,2021-05-01,0.2055,0.1852
70003181,A6319160201,2021-06-01,0.2007,0.1655
70003181,A6319160201,2021-07-01,0.1778,0.1562
70003181,A6319160201,2021-09-01,0.2436,0.1450
70003181,A6319160201,2021-10-01,0.2879,0.1536
70003181,A6319160201,2021-11-01,0.2641,0.1212
70003181,A6319160201,2022-01-01,0.2906,0.1698
70003181,A6319160201,2022-02-01,0.3157,0.1625
70003181,A6319160201,2022-03-01,0.3144,0.1604
70003181,A6319160201,2022-05-01,0.2557,0.1753
70003181,A6319160201,2022-06-01,0.3292,0.1308
70003181,A6319160201,2022-07-01,0.3119,0.1563
70003181,A6319160202,2018-09-01,0.1865,0.1378
70003181,A6319160202,2018-10-01,0.1833,0.1793
70003181,A6319160202,2018-11-01,0.1926,0.1452
70003181,A6319160202,2019-01-01,0.1663,0.1682
70003181,A6319160202,2019-02-01,0.1513,0.1913
70003181,A6319160202,2019-03-01,0.2066,0.1679
70003181,A6319160202,2019-05-01,0.2036,0.1454
70003181,A6319160202,2019-06-01,0.1983,0.1578
70003181,A6319160202,2019-07-01,0.2162,0.1693
70003181,A6319160202,2019-09-01,0.1906,0.1168
70003181,A6319160202,2019-10-01,0.2153,0.1356
70003181,A6319160202,2019-11-01,0.2219,0.1282
70003181,A6319160202,2020-01-01,0.1824,0.1336
70003181,A6319160202,2020-02-01,0.2269,0.1069
70003181,A6319160202,2020-03-01,0.1929,0.1442
70003181,A6319160202,2020-05-01,0.2310,0.1267
70003181,A6319160202,2020-06-01,0.1661,0.1305
70003181,A6319160202,2020-07-01,0.2029,0.1203
70003181,A6319160202,2020-09-01,0.2333,0.1683
70003181,A6319160202,2020-10-01,0.1879,0.1268
70003181,A6319160202,2020-11-01,0.2053,0.1453
70003181,A6319160202,2021-01-01,0.1929,0.1589
70003181,A6319160202,2021-02-01,0.1952,0.1597
70003181,A6319160202,2021-03-01,0.2000,0.1342
70003181,A6319160202,2021-05-01,0.2216,0.1517
70003181,A6319160202,2021-06-01,0.1818,0.1908
70003181,A6319160202,2021-07-01,0.2087,0.1598
70003181,A6319160202,2021-09-01,0.2405,0.1515
70003181,A6319160202,2021-10-01,0.3124,0.1182
